;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min;1;39292;240;60;0,4149377593360996;99,24229030384159;1,639344262295082;99,39289689365577;12,764763030918406;0,6622516556291391;1,0309278350515465
pca-quart;2;39017;512;59;0,38910505836575876;98,55771659509978;3,278688524590164;98,70474841255786;17,989500436165887;0,6956521739130435;1,3192612137203166
mlp-1camadas-min;1;39455;77;60;1,2820512820512822;99,65397923875433;1,639344262295082;99,80522108671455;12,791212473241059;1,4388489208633097;1,5527950310559007
mlp-1camadas-quart;0;39327;202;61;0,0;99,33569083101793;0,0;99,48898277214197;0,0;0,0;0,0
mlp-3camadas-min;0;39448;84;61;0,0;99,63377364685677;0,0;99,78751391277952;0,0;0,0;0,0
mlp-3camadas-quart;0;39323;206;61;0,0;99,3255872695125;0,0;99,47886361911507;0,0;0,0;0,0
oc-svm-min;0;39532;0;61;0,0;99,84593236178112;0,0;100,0;0,0;0,0;0,0
oc-svm-quart;0;39529;0;61;0,0;99,84592068704218;0,0;100,0;0,0;0,0;0,0
if-min;0;39528;4;61;0,0;99,83582956583234;0,0;99,98988161489426;0,0;0,0;0,0
if-quart;0;39505;24;61;0,0;99,78529931800959;0,0;99,93928508183865;0,0;0,0;0,0
ensemble-retro;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ensemble-full;0;39481;40;61;0,0;99,7448335101814;0,0;99,89878798613395;0,0;0,0;0,0
