;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min;62;60389;724;21;7,888040712468193;98,78260016994575;74,6987951807229;98,81530934498389;85,91498445254311;14,269275028768698;27,728085867620752
pca-quart;74;59572;1538;9;4,590570719602978;97,47193306423938;89,1566265060241;97,48322696776304;93,22701141496934;8,731563421828909;19,03292181069959
mlp-1camadas-min;58;60649;464;25;11,11111111111111;99,20092816523956;69,87951807228916;99,24075074043166;83,27602196835257;19,173553719008265;33,95784543325527
mlp-1camadas-quart;71;60186;924;12;7,135678391959799;98,470413282565;85,5421686746988;98,48797250859107;91,78711650748701;13,172541743970315;26,752072343632253
mlp-3camadas-min;62;60245;868;21;6,666666666666667;98,54729067259298;74,6987951807229;98,57968026442819;85,81248944677968;12,240868706811451;24,564183835182252
mlp-3camadas-quart;74;59331;1779;9;3,9935240151106313;97,07809716797674;89,1566265060241;97,08885616102111;93,03824421518956;7,644628099173553;16,933638443935926
oc-svm-min;0;61106;7;83;0,0;99,85293156415452;0,0;99,98854580858409;0,0;0,0;0,0
oc-svm-quart;0;61100;10;83;0,0;99,84802183256255;0,0;99,9836360661103;0,0;0,0;0,0
if-min;5;61095;18;78;21,73913043478261;99,84312700176483;6,024096385542169;99,97054636493054;24,540419862293593;9,433962264150944;7,042253521126761
if-quart;27;61056;54;56;33,333333333333336;99,82024087722452;32,53012048192771;99,91163475699558;57,00997733898359;32,92682926829269;32,68765133171913
ensemble-retro;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ensemble-full;58;60647;326;21;15,104166666666666;99,43163205136605;73,41772151898734;99,46533711642859;85,45477412764104;25,05399568034557;41,42857142857142
