;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min;98;62298;530;67;15,605095541401274;99,05227564967537;59,39393939393939;99,15642707073279;76,74171499229526;24,71626733921816;38,04347826086956
pca-quart;116;61994;831;49;12,249208025343188;98,60295284965868;70,3030303030303;98,67727815360128;83,29052572923993;20,863309352517984;36,09209707529558
mlp-1camadas-min;104;62539;289;61;26,463104325699746;99,44438270918991;63,03030303030303;99,54001400649392;79,20882050927106;37,27598566308244;49,38271604938273
mlp-1camadas-quart;113;62420;405;52;21,814671814671815;99,27448801397047;68,48484848484848;99,35535216872265;82,48840063568775;33,08931185944363;47,96264855687606
mlp-3camadas-min;105;62533;295;60;26,25;99,4364453193212;63,63636363636363;99,5304641242758;79,58490314066141;37,16814159292036;49,52830188679245
mlp-3camadas-quart;118;62371;454;47;20,62937062937063;99,2046356564534;71,51515151515152;99,27735773975328;84,2605202973632;32,021709633649934;47,88961038961039
oc-svm-min;0;62828;0;165;0,0;99,73806613433239;0,0;100,0;0,0;0,0;0,0
oc-svm-quart;0;62825;0;165;0,0;99,738053659311;0,0;100,0;0,0;0,0;0,0
if-min;42;62811;17;123;71,1864406779661;99,77775308367596;25,454545454545453;99,97294200038199;50,445671730817104;37,5;29,207232267037554
if-quart;69;62783;42;96;62,16216216216216;99,78091760596921;41,81818181818182;99,93314763231197;64,64535975111616;50,00000000000001;44,74708171206227
ensemble-retro;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ensemble-full;101;62615;179;61;36,07142857142857;99,61878137111634;62,34567901234568;99,71494091792209;78,84665940421182;45,70135746606334;54,41810344827586
