;TP;TN;FP;FN;Precision;ACC;Sensitivity;Especificity;MG;F1;F2
pca-min;126;91139;579;38;17,872340425531913;99,32848653708017;76,82926829268293;99,36871715475698;87,37520146003985;28,998849252013805;46,28949301983835
pca-quart;136;90622;1093;28;11,065907241659886;98,77991706483527;82,92682926829268;98,8082647331407;90,51992101091021;19,526202440775304;36,07427055702917
mlp-1camadas-min;121;88450;3268;43;3,5703747418117437;96,39646503123572;73,78048780487805;96,4369044244314;84,35141878372261;6,811145510835912;14,95673671199011
mlp-1camadas-quart;131;87294;4421;33;2,877855887521968;95,15231989899759;79,8780487804878;95,17963255737884;87,19382622827841;5,5555555555555545;12,576804915514591
mlp-3camadas-min;116;91298;420;48;21,64179104477612;99,49065105243682;70,73170731707317;99,54207462003096;83,90936114497767;33,14285714285714;48,65771812080537
mlp-3camadas-quart;125;90834;881;39;12,42544731610338;98,99868305053386;76,21951219512195;99,03941558087554;86,88346185359038;21,36752136752137;37,605294825511436
oc-svm-min;0;91718;0;164;0,0;99,82151019786248;0,0;100,0;0,0;0,0;0,0
oc-svm-quart;0;91713;2;164;0,0;99,81932759390067;0,0;99,99781933162514;0,0;0,0;0,0
if-min;71;91680;38;93;65,13761467889908;99,85742582878039;43,292682926829265;99,95856865609804;65,78354367657725;52,01465201465201;46,405228758169926
if-quart;78;91641;74;86;51,31578947368421;99,82585792183197;47,5609756097561;99,9193152701303;68,9366384189583;49,36708860759494;48,26732673267327
ensemble-retro;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ensemble-full;112;91331;282;48;28,426395939086294;99,64041711614527;70,0;99,69218342374991;83,53713449516026;40,43321299638989;54,15860735009672
